SR_Number,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=In Progress,# ACTIVITY=Awaiting Assignment,# ACTIVITY=Resolved,# ACTIVITY=Assigned,# ACTIVITY=Closed,# ACTIVITY=Wait - User,# ACTIVITY=Wait - Implementation,# ACTIVITY=Wait,# ACTIVITY=Wait - Vendor,# ACTIVITY=In Call,# ACTIVITY=Wait - Customer,# ACTIVITY=Unmatched,# ACTIVITY=Cancelled,lead_time
1-726625483,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD235,be,Belgium,0.0,0.0,42427.796,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD235,be,Belgium,0.021,0.021,42427.817,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,be,Belgium,0.34,0.319,42428.136,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,be,Belgium,0.341,0.001,42428.137,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD235,be,POLAND,7.102,6.761,42434.898,Friday,2,2,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Queued,Awaiting Assignment,missing,Org line V11,A5,Medium,PROD235,be,POLAND,11.387,4.285,42439.183,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Accepted,In Progress,missing,Org line V11,A5,Medium,PROD235,be,Germany,79.805,68.418,42507.601,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,be,Germany,79.894,0.089,42507.69,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD235,be,POLAND,79.977,0.083,42507.773,Friday,4,4,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD235,be,POLAND,80.59,0.613,42508.386,Friday,5,4,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD235,be,Belgium,80.892,0.302,42508.688,Friday,5,5,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD235,be,Belgium,80.969,0.077,42508.765,Friday,6,5,0,0,0,0,0,0,0,0,0,0,0,1864.469
1-726625483,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD235,be,0,684.703,603.734,43112.499,Friday,6,5,0,0,0,1,0,0,0,0,0,0,0,1864.469
1-726625483,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD235,be,Belgium,685.56,0.857,43113.356,Friday,6,5,0,0,0,2,0,0,0,0,0,0,0,1864.469
1-726625483,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD235,be,0,1290.37,604.81,43718.166,Friday,6,5,0,0,0,3,0,0,0,0,0,0,0,1864.469
1-726625483,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD235,be,Belgium,1292.31,1.94,43720.106,Friday,6,5,0,0,0,4,0,0,0,0,0,0,0,1864.469
1-726625483,Completed,Resolved,A2_1,Org line C,D5,Medium,PROD235,be,Belgium,1837.703,545.393,44265.499,Friday,6,5,0,0,0,5,0,0,0,0,0,0,0,1864.469
1-726893951,Queued,Awaiting Assignment,V3_2,Org line C,G311,Low,PROD363,pl,Belgium,0.0,0.0,42440.661,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G311,Low,PROD363,pl,POLAND,3.384,3.384,42444.045,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Queued,Awaiting Assignment,A2_2,Org line A2,G22 2nd,Low,PROD363,pl,POLAND,3.411,0.027,42444.072,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,A2_2,Org line A2,G22 2nd,Low,PROD363,pl,Sweden,13.683,10.272,42454.344,Friday,1,2,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD363,pl,Sweden,14.037,0.354,42454.698,Friday,2,2,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,Brazil,102.49,88.453,42543.151,Friday,2,3,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,Brazil,102.499,0.009,42543.16,Friday,3,3,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD363,pl,Brazil,102.512,0.013,42543.173,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,Sweden,129.644,27.132,42570.305,Friday,4,4,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD363,pl,Sweden,129.649,0.005,42570.31,Friday,5,4,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,510.539,380.89,42951.2,Friday,5,5,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,510.564,0.025,42951.225,Friday,6,5,0,0,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,949.926,439.362,43390.587,Friday,6,5,0,1,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Accepted,Wait,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,955.217,5.291,43395.878,Friday,7,5,0,1,0,0,0,0,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1212.211,256.994,43652.872,Friday,7,5,0,1,0,0,0,1,0,0,0,0,0,2802.011
1-726893951,Completed,Resolved,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1212.239,0.028,43652.9,Friday,8,5,0,1,0,0,0,1,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,Brazil,1652.537,440.298,44093.198,Friday,8,5,1,1,0,0,0,1,0,0,0,0,0,2802.011
1-726893951,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD363,pl,Brazil,1652.543,0.006,44093.204,Friday,9,5,1,1,0,0,0,1,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1706.692,54.149,44147.353,Friday,9,6,1,1,0,0,0,1,0,0,0,0,0,2802.011
1-726893951,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1706.702,0.01,44147.363,Friday,10,6,1,1,0,0,0,1,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1716.372,9.67,44157.033,Friday,10,6,1,2,0,0,0,1,0,0,0,0,0,2802.011
1-726893951,Queued,Awaiting Assignment,A2_2,Org line A2,G22 2nd,Low,PROD363,pl,POLAND,1716.748,0.376,44157.409,Friday,11,6,1,2,0,0,0,1,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,A2_2,Org line A2,G22 2nd,Low,PROD363,pl,Sweden,1723.269,6.521,44163.93,Friday,11,7,1,2,0,0,0,1,0,0,0,0,0,2802.011
1-726893951,Accepted,Wait,A2_2,Org line A2,G22 2nd,Low,PROD363,pl,Sweden,1723.306,0.037,44163.967,Friday,12,7,1,2,0,0,0,1,0,0,0,0,0,2802.011
1-726893951,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD363,pl,Sweden,1725.671,2.365,44166.332,Friday,12,7,1,2,0,0,0,2,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1726.655,0.984,44167.316,Friday,12,8,1,2,0,0,0,2,0,0,0,0,0,2802.011
1-726893951,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1726.66,0.005,44167.321,Friday,13,8,1,2,0,0,0,2,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1816.474,89.814,44257.135,Friday,13,8,1,3,0,0,0,2,0,0,0,0,0,2802.011
1-726893951,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1816.644,0.17,44257.305,Friday,14,8,1,3,0,0,0,2,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1821.192,4.548,44261.853,Friday,14,8,1,3,0,1,0,2,0,0,0,0,0,2802.011
1-726893951,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,1821.704,0.512,44262.365,Friday,15,8,1,3,0,1,0,2,0,0,0,0,0,2802.011
1-726893951,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,2144.1,322.396,44584.761,Friday,15,8,1,3,0,2,0,2,0,0,0,0,0,2802.011
1-726893951,Completed,Resolved,V3_2,Org line C,G97,Low,PROD363,pl,POLAND,2144.208,0.108,44584.869,Friday,16,8,1,3,0,2,0,2,0,0,0,0,0,2802.011
1-726894711,Queued,Awaiting Assignment,V3_2,Org line C,G359,Medium,PROD253,se,Sweden,0.0,0.0,42508.27,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1783.982
1-726894711,Accepted,In Progress,V3_2,Org line C,G359,Medium,PROD253,se,POLAND,0.563,0.563,42508.833,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,1783.982
1-726894711,Accepted,Assigned,V3_2,Org line C,G359,Medium,PROD253,se,POLAND,0.569,0.006,42508.839,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,1783.982
1-726894711,Accepted,In Progress,V3_2,Org line C,G359,Medium,PROD253,se,POLAND,8.993,8.424,42517.263,Friday,1,1,0,1,0,0,0,0,0,0,0,0,0,1783.982
1-726894711,Accepted,Wait - User,V3_2,Org line C,G359,Medium,PROD253,se,POLAND,9.791,0.798,42518.061,Friday,2,1,0,1,0,0,0,0,0,0,0,0,0,1783.982
1-726894711,Accepted,In Progress,V3_2,Org line C,G359,Medium,PROD253,se,POLAND,357.58,347.789,42865.85,Friday,2,1,0,1,0,1,0,0,0,0,0,0,0,1783.982
1-726894711,Queued,Awaiting Assignment,V3_2,Org line C,G340,Medium,PROD253,se,POLAND,357.612,0.032,42865.882,Friday,3,1,0,1,0,1,0,0,0,0,0,0,0,1783.982
1-726894711,Accepted,In Progress,V3_2,Org line C,G340,Medium,PROD253,se,Sweden,358.481,0.869,42866.751,Friday,3,2,0,1,0,1,0,0,0,0,0,0,0,1783.982
1-726894711,Accepted,Wait - User,V3_2,Org line C,G340,Medium,PROD253,se,Sweden,358.511,0.03,42866.781,Friday,4,2,0,1,0,1,0,0,0,0,0,0,0,1783.982
1-726894711,Completed,Resolved,V3_2,Org line C,G340,Medium,PROD253,se,Sweden,1124.16,765.649,43632.43,Friday,4,2,0,1,0,2,0,0,0,0,0,0,0,1783.982
1-726908351,Queued,Awaiting Assignment,V3_2,Org line C,N40,Low,PROD464,se,USA,0.0,0.0,42457.797,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1834.464
1-726908351,Accepted,In Progress,V3_2,Org line C,N40,Low,PROD464,se,Brazil,3.962,3.962,42461.759,Friday,0,1,0,0,0,0,0,0,0,0,0,0,0,1834.464
1-726908351,Accepted,In Progress,V3_2,Org line C,N40,Low,PROD464,se,Brazil,3.993,0.031,42461.79,Friday,1,1,0,0,0,0,0,0,0,0,0,0,0,1834.464
1-726908351,Accepted,In Progress,V3_2,Org line C,N40,Low,PROD464,se,Brazil,4.026,0.033,42461.823,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1834.464
1-726908351,Accepted,Assigned,V3_2,Org line C,N40,Low,PROD464,se,Brazil,4.033,0.007,42461.83,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1834.464
1-726908351,Accepted,In Progress,V3_2,Org line C,N40,Low,PROD464,se,Brazil,10.433,6.4,42468.23,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,1834.464
1-726908351,Queued,Awaiting Assignment,A2_4,Org line A2,G343 2nd,Low,PROD464,se,Brazil,11.951,1.518,42469.748,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,1834.464
1-726908351,Accepted,In Progress,A2_4,Org line A2,G343 2nd,Low,PROD464,se,INDIA,50.867,38.916,42508.664,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,1834.464
1-726908351,Accepted,Wait - User,A2_4,Org line A2,G343 2nd,Low,PROD464,se,INDIA,51.33,0.463,42509.127,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,1834.464
1-726908351,Completed,Resolved,A2_4,Org line A2,G343 2nd,Low,PROD464,se,INDIA,1185.406,1134.076,43643.203,Friday,5,2,0,1,0,1,0,0,0,0,0,0,0,1834.464
1-726913671,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD38,br,Brazil,0.0,0.0,42441.117,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD38,br,Brazil,0.057,0.057,42441.174,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Queued,Awaiting Assignment,missing,Org line E,A14,Medium,PROD38,br,Brazil,0.209,0.152,42441.326,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Accepted,In Progress,missing,Org line E,A14,Medium,PROD38,br,0,62.831,62.622,42503.948,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Queued,Awaiting Assignment,A2_1,Org line B,D3,Medium,PROD38,br,0,63.003,0.172,42504.12,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD38,br,Brazil,81.328,18.325,42522.445,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Queued,Awaiting Assignment,missing,Org line B,S13 2nd,Medium,PROD38,br,Brazil,81.422,0.094,42522.539,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Accepted,In Progress,missing,Org line B,S13 2nd,Medium,PROD38,br,Brazil,82.938,1.516,42524.055,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Accepted,Assigned,A2_1,Org line B,D3,Medium,PROD38,br,Brazil,83.116,0.178,42524.233,Friday,5,3,0,0,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD38,br,Brazil,83.12,0.004,42524.237,Friday,5,3,0,1,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Queued,Awaiting Assignment,missing,Org line E,A14,Medium,PROD38,br,Brazil,83.17,0.05,42524.287,Friday,6,3,0,1,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Accepted,In Progress,missing,Org line E,A14,Medium,PROD38,br,0,1206.735,1123.565,43647.852,Friday,6,4,0,1,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Completed,Resolved,missing,Org line E,A14,Medium,PROD38,br,0,1206.957,0.222,43648.074,Friday,7,4,0,1,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Queued,Awaiting Assignment,A2_1,Org line B,D3,Medium,PROD38,br,0,1207.113,0.156,43648.23,Friday,7,4,1,1,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Accepted,In Progress,A2_1,Org line B,D3,Medium,PROD38,br,Brazil,1207.572,0.459,43648.689,Friday,7,5,1,1,0,0,0,0,0,0,0,0,0,1246.001
1-726913671,Completed,Resolved,A2_1,Org line B,D3,Medium,PROD38,br,Brazil,1207.629,0.057,43648.746,Friday,8,5,1,1,0,0,0,0,0,0,0,0,0,1246.001
1-726993271,Accepted,In Progress,missing,Org line V11,V56 2nd,Medium,PROD789,se,Sweden,0.0,0.0,42443.975,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,missing,Org line V11,V56 2nd,Medium,PROD789,se,Sweden,0.23,0.23,42444.205,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Queued,Awaiting Assignment,A2_5,Org line A2,N18 2nd,Medium,PROD789,se,Sweden,0.425,0.195,42444.4,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,A2_5,Org line A2,N18 2nd,Medium,PROD789,se,China,1.502,1.077,42445.477,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Queued,Awaiting Assignment,A2_5,Org line A2,B16 2nd,Medium,PROD789,se,China,1.711,0.209,42445.686,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,A2_5,Org line A2,B16 2nd,Medium,PROD789,se,Sweden,1.896,0.185,42445.871,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Queued,Awaiting Assignment,A2_5,Org line A2,N18 2nd,Medium,PROD789,se,Sweden,4.487,2.591,42448.462,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,A2_5,Org line A2,N18 2nd,Medium,PROD789,se,China,6.264,1.777,42450.239,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD789,se,China,6.482,0.218,42450.457,Friday,5,3,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD789,se,Brazil,6.571,0.089,42450.546,Friday,5,4,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Queued,Awaiting Assignment,missing,Org line V11,V56 2nd,Medium,PROD789,se,Brazil,6.659,0.088,42450.634,Friday,6,4,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,missing,Org line V11,V56 2nd,Medium,PROD789,se,Sweden,520.622,513.963,42964.597,Friday,6,5,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,Wait - User,missing,Org line V11,V56 2nd,Medium,PROD789,se,Sweden,520.628,0.006,42964.603,Friday,7,5,0,0,0,0,0,0,0,0,0,0,0,1848.288
1-726993271,Queued,Awaiting Assignment,A2_5,Org line A2,N18 2nd,Medium,PROD789,se,Sweden,1109.215,588.587,43553.19,Friday,7,5,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,A2_5,Org line A2,N18 2nd,Medium,PROD789,se,China,1114.014,4.799,43557.989,Friday,7,6,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-726993271,Queued,Awaiting Assignment,A2_5,Org line A2,B16 2nd,Medium,PROD789,se,China,1114.137,0.123,43558.112,Friday,8,6,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,A2_5,Org line A2,B16 2nd,Medium,PROD789,se,Sweden,1187.687,73.55,43631.662,Friday,8,7,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-726993271,Queued,Awaiting Assignment,A2_5,Org line A2,N18 2nd,Medium,PROD789,se,Sweden,1188.836,1.149,43632.811,Friday,9,7,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,A2_5,Org line A2,N18 2nd,Medium,PROD789,se,China,1189.517,0.681,43633.492,Friday,9,8,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-726993271,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD789,se,China,1189.707,0.19,43633.682,Friday,10,8,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD789,se,INDIA,1193.974,4.267,43637.949,Friday,10,9,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-726993271,Queued,Awaiting Assignment,missing,Org line V11,V56 2nd,Medium,PROD789,se,INDIA,1195.0,1.026,43638.975,Friday,11,9,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-726993271,Accepted,In Progress,missing,Org line V11,V56 2nd,Medium,PROD789,se,Sweden,1199.819,4.819,43643.794,Friday,11,10,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-726993271,Completed,Resolved,missing,Org line V11,V56 2nd,Medium,PROD789,se,Sweden,1199.947,0.128,43643.922,Friday,12,10,0,0,0,1,0,0,0,0,0,0,0,1848.288
1-727029406,Accepted,Wait - User,V3_2,Org line C,S42,Medium,PROD266,se,Sweden,0.0,0.0,42447.982,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,2189.797
1-727029406,Accepted,Wait - User,V3_2,Org line C,S42,Medium,PROD266,se,Sweden,0.071,0.071,42448.053,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,2189.797
1-727029406,Queued,Awaiting Assignment,V3_2,Org line C,S42,Medium,PROD266,se,Sweden,1.388,1.317,42449.37,Friday,0,0,0,0,0,2,0,0,0,0,0,0,0,2189.797
1-727029406,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD266,se,Sweden,2.371,0.983,42450.353,Friday,0,1,0,0,0,2,0,0,0,0,0,0,0,2189.797
1-727029406,Accepted,Wait - User,V3_2,Org line C,S42,Medium,PROD266,se,Sweden,2.373,0.002,42450.355,Friday,1,1,0,0,0,2,0,0,0,0,0,0,0,2189.797
1-727029406,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD266,se,Sweden,1535.315,1532.942,43983.297,Friday,1,1,0,0,0,3,0,0,0,0,0,0,0,2189.797
1-727029406,Completed,Resolved,V3_2,Org line C,S42,Medium,PROD266,se,Sweden,1535.34,0.025,43983.322,Friday,2,1,0,0,0,3,0,0,0,0,0,0,0,2189.797
1-727176381,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,INDIA,0.0,0.0,42484.486,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,2239.607
1-727176381,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,INDIA,0.022,0.022,42484.508,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,2239.607
1-727176381,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD424,pl,INDIA,0.246,0.224,42484.732,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,2239.607
1-727176381,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,INDIA,1069.903,1069.657,43554.389,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,2239.607
1-727176381,Completed,In Call,V3_2,Org line C,G97,Low,PROD424,pl,INDIA,1069.908,0.005,43554.394,Friday,3,0,0,0,0,1,0,0,0,0,0,0,0,2239.607
1-727176381,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA,1641.566,571.658,44126.052,Friday,3,0,0,0,0,1,0,0,0,1,0,0,0,2239.607
1-727176381,Queued,Awaiting Assignment,V3_2,Org line C,M8,Low,PROD424,pl,INDIA,1646.626,5.06,44131.112,Friday,4,0,0,0,0,1,0,0,0,1,0,0,0,2239.607
1-727176381,Accepted,In Progress,V3_2,Org line C,M8,Low,PROD424,pl,Sweden,1664.299,17.673,44148.785,Friday,4,1,0,0,0,1,0,0,0,1,0,0,0,2239.607
1-727176381,Accepted,Wait,V3_2,Org line C,M8,Low,PROD424,pl,Sweden,1664.303,0.004,44148.789,Friday,5,1,0,0,0,1,0,0,0,1,0,0,0,2239.607
1-727176381,Queued,Awaiting Assignment,V3_2,Org line C,J5,Low,PROD424,pl,Sweden,1673.077,8.774,44157.563,Friday,5,1,0,0,0,1,0,1,0,1,0,0,0,2239.607
1-727176381,Accepted,In Progress,V3_2,Org line C,J5,Low,PROD424,pl,Sweden,1690.322,17.245,44174.808,Friday,5,2,0,0,0,1,0,1,0,1,0,0,0,2239.607
1-727176381,Queued,Awaiting Assignment,V3_2,Org line C,S31,Low,PROD424,pl,Sweden,1690.541,0.219,44175.027,Friday,6,2,0,0,0,1,0,1,0,1,0,0,0,2239.607
1-727176381,Accepted,In Progress,V3_2,Org line C,S31,Low,PROD424,pl,Japan,1727.1,36.559,44211.586,Friday,6,3,0,0,0,1,0,1,0,1,0,0,0,2239.607
1-727176381,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,Japan,1727.169,0.069,44211.655,Friday,7,3,0,0,0,1,0,1,0,1,0,0,0,2239.607
1-727176381,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,1749.801,22.632,44234.287,Friday,7,4,0,0,0,1,0,1,0,1,0,0,0,2239.607
1-727176381,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,1749.857,0.056,44234.343,Friday,8,4,0,0,0,1,0,1,0,1,0,0,0,2239.607
1-727176381,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,1756.117,6.26,44240.603,Friday,8,4,0,1,0,1,0,1,0,1,0,0,0,2239.607
1-727176381,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,1759.135,3.018,44243.621,Friday,9,4,0,1,0,1,0,1,0,1,0,0,0,2239.607
1-727176381,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,2101.457,342.322,44585.943,Friday,9,4,0,1,0,2,0,1,0,1,0,0,0,2239.607
1-727176381,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,2101.808,0.351,44586.294,Friday,10,4,0,1,0,2,0,1,0,1,0,0,0,2239.607
1-727176381,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,2179.772,77.964,44664.258,Friday,10,4,0,1,0,3,0,1,0,1,0,0,0,2239.607
1-727176381,Completed,Resolved,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,2179.872,0.1,44664.358,Friday,11,4,0,1,0,3,0,1,0,1,0,0,0,2239.607
1-727224498,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD732,jp,Japan,0.0,0.0,42491.392,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1714.131
1-727224498,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD732,jp,Japan,0.04,0.04,42491.432,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1714.131
1-727224498,Accepted,Wait - User,V3_2,Org line C,G96,Low,PROD732,jp,Japan,6.691,6.651,42498.083,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1714.131
1-727224498,Completed,Resolved,V3_2,Org line C,G96,Low,PROD732,jp,Japan,365.262,358.571,42856.654,Friday,2,0,0,0,0,1,0,0,0,0,0,0,0,1714.131
1-727224498,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD732,jp,Japan,605.659,240.397,43097.051,Friday,2,0,1,0,0,1,0,0,0,0,0,0,0,1714.131
