SR_Number,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=In Progress,# ACTIVITY=Awaiting Assignment,# ACTIVITY=Resolved,# ACTIVITY=Assigned,# ACTIVITY=Closed,# ACTIVITY=Wait - User,# ACTIVITY=Wait - Implementation,# ACTIVITY=Wait,# ACTIVITY=Wait - Vendor,# ACTIVITY=In Call,# ACTIVITY=Wait - Customer,# ACTIVITY=Unmatched,# ACTIVITY=Cancelled,lead_time
1-730607446,Accepted,In Progress,A2_2,Org line A2,G40,Medium,PROD38,se,Sweden,786.58,0.232,43641.02,Friday,7,5,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Queued,Awaiting Assignment,A2_2,Org line A2,G38 2nd,Medium,PROD38,se,Sweden,787.67,1.09,43642.11,Friday,8,5,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Queued,Awaiting Assignment,A2_2,Org line A2,G38 2nd,Medium,PROD38,se,Sweden,787.671,0.001,43642.111,Friday,8,6,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Accepted,In Progress,A2_2,Org line A2,G38 2nd,Medium,PROD38,se,Sweden,791.298,3.627,43645.738,Friday,8,7,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Queued,Awaiting Assignment,A2_1,Org line A2,G336 3rd,Medium,PROD38,se,Sweden,791.501,0.203,43645.941,Friday,9,7,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Accepted,In Progress,A2_1,Org line A2,G336 3rd,Medium,PROD38,se,POLAND,791.73,0.229,43646.17,Friday,9,8,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Queued,Awaiting Assignment,missing,Org line E,A14,Medium,PROD38,se,POLAND,791.833,0.103,43646.273,Friday,10,8,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Accepted,In Progress,missing,Org line E,A14,Medium,PROD38,se,0,793.099,1.266,43647.539,Friday,10,9,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Queued,Awaiting Assignment,A2_1,Org line A2,D7,Medium,PROD38,se,0,793.16,0.061,43647.6,Friday,11,9,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD38,se,Sweden,793.483,0.323,43647.923,Friday,11,10,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Accepted,Wait - User,A2_1,Org line A2,D7,Medium,PROD38,se,Sweden,793.548,0.065,43647.988,Friday,12,10,1,0,0,1,0,0,0,0,0,0,0,1820.192
1-730607446,Accepted,Wait - User,A2_1,Org line A2,D7,Medium,PROD38,se,0,1055.663,262.115,43910.103,Friday,12,10,1,0,0,2,0,0,0,0,0,0,0,1820.192
1-730607446,Accepted,Wait - User,A2_1,Org line A2,D7,Medium,PROD38,se,Sweden,1143.033,87.37,43997.473,Friday,12,10,1,0,0,3,0,0,0,0,0,0,0,1820.192
1-730607446,Accepted,Wait - User,A2_1,Org line A2,D7,Medium,PROD38,se,0,1402.266,259.233,44256.706,Friday,12,10,1,0,0,4,0,0,0,0,0,0,0,1820.192
1-730607446,Accepted,Wait - User,A2_1,Org line A2,D7,Medium,PROD38,se,Sweden,1488.735,86.469,44343.175,Friday,12,10,1,0,0,5,0,0,0,0,0,0,0,1820.192
1-730607446,Accepted,Wait - User,A2_1,Org line A2,D7,Medium,PROD38,se,0,1747.937,259.202,44602.377,Friday,12,10,1,0,0,6,0,0,0,0,0,0,0,1820.192
1-730607446,Completed,Resolved,A2_1,Org line A2,D7,Medium,PROD38,se,Sweden,1820.19,72.253,44674.63,Friday,12,10,1,0,0,7,0,0,0,0,0,0,0,1820.192
1-730624890,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD321,pl,POLAND,0.0,0.0,42856.392,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD321,pl,POLAND,0.251,0.251,42856.643,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,744.167
1-730624890,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Low,PROD321,pl,POLAND,3.985,3.734,42860.377,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD321,pl,INDIA,4.094,0.109,42860.486,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,Assigned,E_10,Org line B,G230 2nd,Low,PROD321,pl,INDIA,4.209,0.115,42860.601,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD321,pl,POLAND,4.842,0.633,42861.234,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,Wait - User,E_10,Org line B,G230 2nd,Low,PROD321,pl,POLAND,5.76,0.918,42862.152,Friday,4,1,0,1,0,0,0,0,0,0,0,0,0,744.167
1-730624890,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,196.427,190.667,43052.819,Friday,4,1,0,1,0,1,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,270.816,74.389,43127.208,Friday,4,2,0,1,0,1,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,270.835,0.019,43127.227,Friday,5,2,0,1,0,1,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,272.77,1.935,43129.162,Friday,5,2,0,2,0,1,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,273.188,0.418,43129.58,Friday,6,2,0,2,0,1,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,276.145,2.957,43132.537,Friday,6,2,0,2,0,2,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,276.275,0.13,43132.667,Friday,7,2,0,2,0,2,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,281.219,4.944,43137.611,Friday,7,2,0,2,0,3,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,281.311,0.092,43137.703,Friday,8,2,0,2,0,3,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,514.426,233.115,43370.818,Friday,8,2,0,3,0,3,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,517.025,2.599,43373.417,Friday,9,2,0,3,0,3,0,0,0,0,0,0,0,744.167
1-730624890,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,688.759,171.734,43545.151,Friday,9,2,0,3,0,4,0,0,0,0,0,0,0,744.167
1-730624890,Completed,Resolved,V3_2,Org line C,G97,Low,PROD321,pl,POLAND,688.767,0.008,43545.159,Friday,10,2,0,3,0,4,0,0,0,0,0,0,0,744.167
1-730640484,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,in,POLAND,0.0,0.0,42856.402,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,744.156
1-730640484,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,in,POLAND,0.009,0.009,42856.411,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,744.156
1-730640484,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,in,POLAND,0.755,0.746,42857.157,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,744.156
1-730640484,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,in,Sweden,323.46,322.705,43179.862,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,744.156
1-730640484,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,in,Sweden,323.464,0.004,43179.866,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,744.156
1-730640484,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,in,POLAND,518.088,194.624,43374.49,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,744.156
1-730640484,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD424,in,POLAND,518.104,0.016,43374.506,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,744.156
1-730640484,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,in,POLAND,519.558,1.454,43375.96,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,744.156
1-730640484,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD424,in,POLAND,519.73,0.172,43376.132,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,744.156
1-730640484,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,in,POLAND,699.165,179.435,43555.567,Friday,5,2,0,1,0,1,0,0,0,0,0,0,0,744.156
1-730640484,Accepted,Wait,V3_2,Org line C,G97,Low,PROD424,in,POLAND,700.256,1.091,43556.658,Friday,6,2,0,1,0,1,0,0,0,0,0,0,0,744.156
1-730640484,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,in,POLAND,700.408,0.152,43556.81,Friday,6,2,0,1,0,1,0,1,0,0,0,0,0,744.156
1-730640484,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Low,PROD424,in,POLAND,700.463,0.055,43556.865,Friday,7,2,0,1,0,1,0,1,0,0,0,0,0,744.156
1-730640484,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD424,in,INDIA,701.135,0.672,43557.537,Friday,7,3,0,1,0,1,0,1,0,0,0,0,0,744.156
1-730640484,Accepted,Wait,E_10,Org line B,G230 2nd,Low,PROD424,in,INDIA,706.879,5.744,43563.281,Friday,8,3,0,1,0,1,0,1,0,0,0,0,0,744.156
1-730640484,Accepted,In Progress,E_10,Org line B,G230 2nd,Low,PROD424,in,INDIA,710.249,3.37,43566.651,Friday,8,3,0,1,0,1,0,2,0,0,0,0,0,744.156
1-730640484,Completed,Resolved,E_10,Org line B,G230 2nd,Low,PROD424,in,INDIA,710.282,0.033,43566.684,Friday,9,3,0,1,0,1,0,2,0,0,0,0,0,744.156
1-730641578,Accepted,In Progress,V3_2,Org line C,S37,Low,PROD754,pl,Sweden,0.0,0.0,42860.964,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.914
1-730641578,Accepted,In Progress,V3_2,Org line C,S37,Low,PROD754,pl,Sweden,0.461,0.461,42861.425,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1257.914
1-730641578,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD754,pl,Sweden,0.79,0.329,42861.754,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1257.914
1-730641578,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD754,pl,Sweden,318.981,318.191,43179.945,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1257.914
1-730641578,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD754,pl,Sweden,318.985,0.004,43179.949,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1257.914
1-730641578,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,518.828,199.843,43379.792,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,1257.914
1-730641578,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,518.837,0.009,43379.801,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,1257.914
1-730641578,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,520.005,1.168,43380.969,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,1257.914
1-730641578,Accepted,Wait,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,520.009,0.004,43380.973,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,1257.914
1-730641578,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,606.602,86.593,43467.566,Friday,5,2,0,1,0,0,0,1,0,0,0,0,0,1257.914
1-730641578,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,1132.294,525.692,43993.258,Friday,5,2,0,1,0,1,0,1,0,0,0,0,0,1257.914
1-730641578,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,1132.303,0.009,43993.267,Friday,6,2,0,1,0,1,0,1,0,0,0,0,0,1257.914
1-730641578,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,1137.41,5.107,43998.374,Friday,6,2,0,2,0,1,0,1,0,0,0,0,0,1257.914
1-730641578,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,1137.513,0.103,43998.477,Friday,7,2,0,2,0,1,0,1,0,0,0,0,0,1257.914
1-730641578,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,1201.121,63.608,44062.085,Friday,7,2,0,2,0,2,0,1,0,0,0,0,0,1257.914
1-730641578,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,1201.333,0.212,44062.297,Friday,8,2,0,2,0,2,0,1,0,0,0,0,0,1257.914
1-730641578,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,1211.064,9.731,44072.028,Friday,8,2,0,2,0,3,0,1,0,0,0,0,0,1257.914
1-730641578,Completed,Resolved,V3_2,Org line C,G97,Low,PROD754,pl,POLAND,1211.106,0.042,44072.07,Friday,9,2,0,2,0,3,0,1,0,0,0,0,0,1257.914
1-730655295,Accepted,In Progress,V3_2,Org line C,S36,Low,PROD237,se,Sweden,0.0,0.0,42858.429,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.45
1-730655295,Accepted,In Progress,V3_2,Org line C,S36,Low,PROD237,se,Sweden,0.029,0.029,42858.458,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1260.45
1-730655295,Queued,Awaiting Assignment,V3_2,Org line C,M17,Low,PROD237,se,Sweden,0.175,0.146,42858.604,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1260.45
1-730655295,Accepted,In Progress,V3_2,Org line C,M17,Low,PROD237,se,Sweden,9.875,9.7,42868.304,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1260.45
1-730655295,Accepted,Wait - Implementation,V3_2,Org line C,M17,Low,PROD237,se,Sweden,801.436,791.561,43659.865,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1260.45
1-730655295,Completed,Resolved,V3_2,Org line C,M17,Low,PROD237,se,Sweden,1227.963,426.527,44086.392,Friday,3,1,0,0,0,0,1,0,0,0,0,0,0,1260.45
1-730655701,Accepted,In Progress,V3_2,Org line C,S36,Low,PROD370,se,Sweden,0.0,0.0,42858.856,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1346.637
1-730655701,Accepted,In Progress,V3_2,Org line C,S36,Low,PROD370,se,Sweden,0.026,0.026,42858.882,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1346.637
1-730655701,Queued,Awaiting Assignment,A2_2,Org line A2,K1 3rd,Low,PROD370,se,Sweden,0.101,0.075,42858.957,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1346.637
1-730655701,Queued,Awaiting Assignment,A2_2,Org line A2,K1 3rd,Low,PROD370,se,Sweden,0.102,0.001,42858.958,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1346.637
1-730655701,Accepted,In Progress,A2_2,Org line A2,K1 3rd,Low,PROD370,se,POLAND,0.98,0.878,42859.836,Friday,2,2,0,0,0,0,0,0,0,0,0,0,0,1346.637
1-730655701,Accepted,Wait - User,A2_2,Org line A2,K1 3rd,Low,PROD370,se,POLAND,16.43,15.45,42875.286,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,1346.637
1-730655701,Completed,Resolved,A2_2,Org line A2,K1 3rd,Low,PROD370,se,POLAND,701.502,685.072,43560.358,Friday,3,2,0,0,0,1,0,0,0,0,0,0,0,1346.637
1-730661532,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA,0.0,0.0,42858.92,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.959
1-730661532,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD424,pl,INDIA,2.265,2.265,42861.185,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1259.959
1-730661532,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,INDIA,3.452,1.187,42862.372,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1259.959
1-730661532,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,Sweden,321.045,317.593,43179.965,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,1259.959
1-730661532,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,pl,Sweden,321.048,0.003,43179.968,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,1259.959
1-730661532,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,519.405,198.357,43378.325,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,1259.959
1-730661532,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,519.419,0.014,43378.339,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,1259.959
1-730661532,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,520.453,1.034,43379.373,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,1259.959
1-730661532,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,520.469,0.016,43379.389,Friday,5,2,0,1,0,0,0,0,0,0,0,0,0,1259.959
1-730661532,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,1206.678,686.209,44065.598,Friday,5,2,0,1,0,1,0,0,0,0,0,0,0,1259.959
1-730661532,Completed,Resolved,V3_2,Org line C,G97,Low,PROD424,pl,POLAND,1207.13,0.452,44066.05,Friday,6,2,0,1,0,1,0,0,0,0,0,0,0,1259.959
1-730662807,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD377,pl,INDIA,0.0,0.0,42858.549,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,704.956
1-730662807,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD377,pl,INDIA,0.224,0.224,42858.773,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,704.956
1-730662807,Queued,Awaiting Assignment,A2_2,Org line A2,J7 2nd,Low,PROD377,pl,INDIA,0.355,0.131,42858.904,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,704.956
1-730662807,Accepted,In Progress,A2_2,Org line A2,J7 2nd,Low,PROD377,pl,POLAND,12.957,12.602,42871.506,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,704.956
1-730662807,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD377,pl,POLAND,13.122,0.165,42871.671,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,704.956
1-730662807,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD377,pl,Sweden,321.112,307.99,43179.661,Friday,3,2,0,0,0,0,0,0,0,0,0,0,0,704.956
1-730662807,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD377,pl,Sweden,321.116,0.004,43179.665,Friday,4,2,0,0,0,0,0,0,0,0,0,0,0,704.956
1-730662807,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD377,pl,POLAND,519.208,198.092,43377.757,Friday,4,3,0,0,0,0,0,0,0,0,0,0,0,704.956
1-730662807,Accepted,Assigned,V3_2,Org line C,G97,Low,PROD377,pl,POLAND,519.26,0.052,43377.809,Friday,5,3,0,0,0,0,0,0,0,0,0,0,0,704.956
1-730662807,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD377,pl,POLAND,704.534,185.274,43563.083,Friday,5,3,0,1,0,0,0,0,0,0,0,0,0,704.956
1-730662807,Completed,Resolved,V3_2,Org line C,G97,Low,PROD377,pl,POLAND,704.954,0.42,43563.503,Friday,6,3,0,1,0,0,0,0,0,0,0,0,0,704.956
1-730664821,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium,0.0,0.0,42860.859,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1344.634
1-730664821,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium,0.037,0.037,42860.896,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1344.634
1-730664821,Accepted,Assigned,A2_1,Org line C,D2,Medium,PROD235,be,Belgium,2.172,2.135,42863.031,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1344.634
1-730664821,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium,200.123,197.951,43060.982,Friday,2,0,0,1,0,0,0,0,0,0,0,0,0,1344.634
1-730664821,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,be,Belgium,202.157,2.034,43063.016,Friday,3,0,0,1,0,0,0,0,0,0,0,0,0,1344.634
1-730664821,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,be,0,259.317,57.16,43120.176,Friday,3,1,0,1,0,0,0,0,0,0,0,0,0,1344.634
1-730664821,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD235,be,POLAND,259.948,0.631,43120.807,Friday,3,2,0,1,0,0,0,0,0,0,0,0,0,1344.634
1-730664821,Queued,Awaiting Assignment,A2_1,Org line A2,G42 3rd,Medium,PROD235,be,POLAND,269.409,9.461,43130.268,Friday,4,2,0,1,0,0,0,0,0,0,0,0,0,1344.634
1-730664821,Accepted,In Progress,A2_1,Org line A2,G42 3rd,Medium,PROD235,be,POLAND,272.836,3.427,43133.695,Friday,4,3,0,1,0,0,0,0,0,0,0,0,0,1344.634
1-730664821,Accepted,Wait,A2_1,Org line A2,G42 3rd,Medium,PROD235,be,POLAND,272.846,0.01,43133.705,Friday,5,3,0,1,0,0,0,0,0,0,0,0,0,1344.634
1-730664821,Accepted,In Progress,A2_1,Org line A2,G42 3rd,Medium,PROD235,be,POLAND,1125.021,852.175,43985.88,Friday,5,3,0,1,0,0,0,1,0,0,0,0,0,1344.634
1-730664821,Accepted,Wait - Implementation,A2_1,Org line A2,G42 3rd,Medium,PROD235,be,POLAND,1151.647,26.626,44012.506,Friday,6,3,0,1,0,0,0,1,0,0,0,0,0,1344.634
1-730664821,Accepted,In Progress,A2_1,Org line A2,G42 3rd,Medium,PROD235,be,POLAND,1295.222,143.575,44156.081,Friday,6,3,0,1,0,0,1,1,0,0,0,0,0,1344.634
1-730664821,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD235,be,POLAND,1304.295,9.073,44165.154,Friday,7,3,0,1,0,0,1,1,0,0,0,0,0,1344.634
1-730664821,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD235,be,Belgium,1311.629,7.334,44172.488,Friday,7,4,0,1,0,0,1,1,0,0,0,0,0,1344.634
1-730664821,Completed,Resolved,A2_1,Org line C,D2,Medium,PROD235,be,Belgium,1312.72,1.091,44173.579,Friday,8,4,0,1,0,0,1,1,0,0,0,0,0,1344.634
1-730683794,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD627,se,Sweden,0.0,0.0,42863.902,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,2464.925
1-730683794,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD627,se,Sweden,0.065,0.065,42863.967,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,2464.925
1-730683794,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD627,se,Sweden,0.25,0.185,42864.152,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,2464.925
1-730683794,Accepted,Wait - User,V3_2,Org line C,S42,Medium,PROD627,se,Sweden,0.504,0.254,42864.406,Friday,3,0,0,0,0,0,0,0,0,0,0,0,0,2464.925
1-730683794,Accepted,Wait - User,V3_2,Org line C,S42,Medium,PROD627,se,Sweden,0.51,0.006,42864.412,Friday,3,0,0,0,0,1,0,0,0,0,0,0,0,2464.925
1-730683794,Queued,Awaiting Assignment,V3_2,Org line C,S42,Medium,PROD627,se,Sweden,0.514,0.004,42864.416,Friday,3,0,0,0,0,2,0,0,0,0,0,0,0,2464.925
1-730683794,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD627,se,Sweden,0.611,0.097,42864.513,Friday,3,1,0,0,0,2,0,0,0,0,0,0,0,2464.925
1-730683794,Accepted,Wait - User,V3_2,Org line C,S42,Medium,PROD627,se,Sweden,0.626,0.015,42864.528,Friday,4,1,0,0,0,2,0,0,0,0,0,0,0,2464.925
1-730683794,Accepted,In Progress,V3_2,Org line C,S42,Medium,PROD627,se,Sweden,1822.065,1821.439,44685.967,Friday,4,1,0,0,0,3,0,0,0,0,0,0,0,2464.925
1-730683794,Completed,Resolved,V3_2,Org line C,S42,Medium,PROD627,se,Sweden,1822.357,0.292,44686.259,Friday,5,1,0,0,0,3,0,0,0,0,0,0,0,2464.925
1-730693647,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD104,pl,INDIA,0.0,0.0,42859.885,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1737.447
1-730693647,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD104,pl,INDIA,0.509,0.509,42860.394,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1737.447
1-730693647,Completed,In Call,V3_2,Org line C,G96,Low,PROD104,pl,INDIA,1.171,0.662,42861.056,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,1737.447
1-730693647,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD104,pl,POLAND,1381.91,1380.739,44241.795,Friday,2,0,0,0,0,0,0,0,0,1,0,0,0,1737.447
1-730693647,Accepted,Wait - User,V3_2,Org line C,G96,Low,PROD104,pl,POLAND,1382.605,0.695,44242.49,Friday,3,0,0,0,0,0,0,0,0,1,0,0,0,1737.447
1-730693647,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD104,pl,POLAND,1737.281,354.676,44597.166,Friday,3,0,0,0,0,1,0,0,0,1,0,0,0,1737.447
1-730693647,Completed,Resolved,V3_2,Org line C,G96,Low,PROD104,pl,POLAND,1737.444,0.163,44597.329,Friday,4,0,0,0,0,1,0,0,0,1,0,0,0,1737.447
1-730694495,Accepted,In Progress,V3_2,Org line C,M6,Medium,PROD698,se,Sweden,0.0,0.0,42865.018,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,908.324
1-730694495,Accepted,In Progress,V3_2,Org line C,M6,Medium,PROD698,se,Sweden,0.241,0.241,42865.259,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,908.324
1-730694495,Queued,Awaiting Assignment,A2_2,Org line A2,G22 2nd,Medium,PROD698,se,Sweden,0.425,0.184,42865.443,Friday,2,0,0,0,0,0,0,0,0,0,0,0,0,908.324
1-730694495,Accepted,In Progress,A2_2,Org line A2,G22 2nd,Medium,PROD698,se,France,74.758,74.333,42939.776,Friday,2,1,0,0,0,0,0,0,0,0,0,0,0,908.324
1-730694495,Accepted,Wait - Implementation,A2_2,Org line A2,G22 2nd,Medium,PROD698,se,France,79.454,4.696,42944.472,Friday,3,1,0,0,0,0,0,0,0,0,0,0,0,908.324
